genome_id	covered	length	percent_covered
G001042405	11115	1704859	0.6519600741175663
G001042525	151	1862215	0.008108623332966388
G001042595	4489	2635669	0.1703172894623718
G001042635	2776	3158347	0.08789407876968554
G001042675	1643	1890857	0.0868918167793757
G001042695	1483	1797862	0.08248686495403985
G001042715	4613	4207057	0.10964909674387584
G001043915	20760	7435551	0.2791992146916886
G001044235	757	7380940	0.010256146236116268
G001044245	1514	5711783	0.026506609232178464
G001044335	705	1352914	0.052109742378303424
G001044395	581	4722898	0.012301768956263717
G001045465	775	5202973	0.0148953300353471
G001045525	183	4437953	0.0041235227141882755
G001045675	5429	3240365	0.16754285396861154
G001046635	27050	5313834	0.5090486454789518
G001046855	991	5162321	0.01919679152071326
G001047095	352	1490982	0.02360860157936179
G001047115	680	1414013	0.048090081208588605
G001047135	671	1688944	0.0397289667389801
G001047215	151	2361125	0.006395256498491185
G001047375	1292	2735572	0.04722961048000199
G001047695	3002	1854747	0.16185495919389545
G001049335	3042	5350059	0.05685918603888293
G001049775	1973	1484095	0.13294297197955657
G001049895	1260	2843896	0.044305417638338396
G001049915	20667	3057454	0.6759545687359483
G001050095	27967	2712961	1.0308662748930044
G001050115	11261	3381312	0.33303640716976135
G001050135	151	6158829	0.0024517647754142874
G001050255	151	4218003	0.0035798931390044054
G001050275	151	3687316	0.004095119593764136
G001050305	2513	3454646	0.07274261964901758
G001050435	8411	3006812	0.27973148969739375
G001050475	4553	2590556	0.17575377640938855
G001050535	1413	4264973	0.033130338691475886
G001050835	963	5986417	0.016086416966943667
G001051995	798	4171754	0.019128644689979324
G001054195	115136	2356537	4.885813377850634
G001054655	5228	5832505	0.08963558539598337
G001054945	606	2183714	0.027750886791951694
G001055535	2377	2266783	0.10486226515727354
G001055885	115863	1997616	5.800063675901675
G001056295	193	3155542	0.0061162234570162595
G001057055	9448	2355456	0.4011112922508423
G001062815	13592	1994674	0.6814146070987038
G001063195	2533	2653679	0.09545238892872876
G001063255	170484	2587655	6.588358958207334
G001063475	15063	1830928	0.8226975610182378
G001064655	11532	1917449	0.6014240795974234
G001065625	11464	1851877	0.6190475933336825
G001066585	3302	5356759	0.06164175017020553
G001068545	209306	2533863	8.260351881692104
G001070095	5757	1916774	0.300348397881023
G001070855	3507	1924256	0.1822522574958841
G001074355	27246	2421082	1.1253646097075605
G001075215	2747324	5574775	49.281343193223044
G001077815	348	3226379	0.01078608557767082
G001078275	2623	4912977	0.05338921798331236
G001083795	151	8078187	0.0018692313015284245
G001122605	162	4217044	0.0038415534673102774
G001133125	343575	2124834	16.16949841728813
G001179805	153	621186	0.02463030396692778
G001180325	215	1445829	0.014870361571112491
G001182045	2434	2477004	0.09826387038535263
G001182745	547	6459860	0.008467675770063129
G001182825	3822	1548701	0.2467874689820695
G001182895	5919	4197840	0.14100108627294036
G001183565	2261	2359818	0.09581247367381722
G001183965	7282	4154273	0.17528939479904185
G001184205	220	5120704	0.004296284260914124
G001185205	2459	4594249	0.05352343767175005
G001187595	10811	2803668	0.38560200423159946
G001187615	20369	2595509	0.7847786310893162
G001187725	998	6986946	0.014283780066426732
G001187865	1165	4256643	0.027368985371805904
G001188365	9435	5645422	0.16712656733190184
G001188545	64192	2856458	2.2472586679026962
G001188915	43576	2582931	1.6870756516531027
G001189495	8104	1739380	0.46591314146419993
G001189535	316	3525271	0.008963849871399959
G001189575	976	4759548	0.02050614890321518
G001189915	5207	6011795	0.08661306648014444
G001189955	179745	5300834	3.3908815103434664
G001189965	13727	5267189	0.2606133935957111
G001190015	7907	2856581	0.27679943260842244
G001190745	354	2281652	0.015515074165560742
G001190785	2690	3398764	0.07914641911000588
G001190945	594	5420910	0.010957569854507822
G001191005	24618	6361416	0.3869893118135962
G001192655	198	1689672	0.011718250642728292
G001192835	429	4514427	0.009502867141278395
G001199495	489	1086407	0.04501075563762016
G001202025	302	3819957	0.00790584815483525
G001233785	2546079	8043371	31.65437725053339
G001243045	1773	2542942	0.06972239241005104
G001243895	20391	3987528	0.5113694499449283
G001244495	70929	3453958	2.053557107527075
G001244545	64423	3594289	1.7923711754953484
G001244995	73841	3105249	2.37794135027497
G001247715	1594	3751525	0.042489387649022735
G001247745	1231	4464326	0.02757415117085983
G001261715	1065	4498039	0.02367698457038723
G001261735	908	4323086	0.021003514618955072
G001261775	3909	3511971	0.11130501931821192
G001262015	12107	3261826	0.37117246597457987
G001262035	18198	2414427	0.7537192054263807
G001262055	757	2049088	0.03694326451572602
G001262075	3142	2925783	0.10739005592690913
G001262495	1680	3653028	0.045989245086541904
G001262595	2107	6301063	0.03343880231002293
G001262605	10389	6878816	0.1510288979963994
G001262715	226	1261374	0.01791696990741842
G001263175	703	4350553	0.01615886532125916
G001263355	561	4137415	0.013559190944103988
G001263395	1902	1830060	0.10393101865512606
G001263415	716	3180267	0.02251383295805038
G001263615	636	5544623	0.011470572480761993
G001263755	3870	2563723	0.15095234547570077
G001263795	2205	3651475	0.06038655611773325
G001264245	1040	5686839	0.01828783969442427
G001265075	4811	2730846	0.17617251210796947
G001267155	229	1225519	0.018685960805177235
G001267175	774	2494031	0.031034097010021126
G001267535	2047	4785353	0.04277636362458527
G001267865	96088	3071919	3.127947058499915
G001267925	18969	4965474	0.3820179100726336
G001267955	199	4084414	0.004872179950416388
G001269985	1738	5387633	0.032259064416600015
G001270045	1384	4437022	0.031192092353835525
G001270065	886	4876631	0.018168280519891705
G001270375	471	3989128	0.011807091675173121
G001270745	318	7267657	0.004375550469704335
G001270965	151	4967311	0.0030398740888178733
G001273835	1630	4145850	0.03931642485859353
G001274535	8408	2444904	0.34389898335476565
G001274775	1253	4312288	0.029056500864506264
G001274875	204	1514621	0.0134687159361979
G001274895	1339	2769745	0.04834380060258255
G001274915	2654	4205930	0.06310138304726898
G001274935	1816	4604404	0.039440500876986466
G001274945	2542	4758930	0.053415368580752395
G001275135	5995	3790010	0.1581790021662212
G001275345	12586	2854447	0.4409260357610423
G001275645	14959	6427485	0.2327348877515856
G001276545	24341	1865175	1.3050249976543755
G001276605	9189	2829071	0.32480627032690235
G001276615	151	3867842	0.0039039857367493295
G001276625	16164	1327005	1.21808131845773
G001276715	304	7069985	0.004299867680058727
G001277345	799	6198917	0.012889348252283423
G001277855	462	5178536	0.008921440345302224
G001277995	2572	3033933	0.08477444953464694
G001278035	15041	4664233	0.3224753137332548
G001278055	464	3958620	0.011721256397431429
G001278115	323	4533102	0.007125363603113276
G001278705	12985	4597707	0.28242339061623545
G001278755	13010	4215291	0.3086382411083837
G001278805	13548	5265521	0.25729647645503645
G001279585	485	6709312	0.00722875907395572
G001279985	152	10585368	0.0014359444093015945
G001280145	2241	6962317	0.03218756054916776
G001280225	251	638891	0.03928682670439872
G001280545	201	2477129	0.008114232242244954
G001280565	821	3828063	0.02144687796412964
G001280845	1838	7480258	0.02457134499906287
G001280865	302	3087096	0.009782656580812517
G001280875	91288	3189692	2.8619691180214266
G001281045	412	1179577	0.0349277749566158
G001281115	1010	3851242	0.026225306018162454
G001281175	484	1460400	0.033141605039715145
G001281405	468	1467695	0.03188673396039368
G001281465	7375	5578763	0.13219776498840335
G001281505	2112	1915154	0.11027833793000458
G001281525	3516	4866315	0.07225179627705976
G001281695	592	4714984	0.012555715989704314
G001282625	1339	2824736	0.04740265992998992
G001282665	295	3569117	0.008265349664917121
G001282685	8860	4578874	0.1934973532794307
G001282725	5487	3497536	0.15688187341030943
G001283065	151	1639088	0.009212440088634656
G001283625	60643	4747341	1.277409817411473
G001286805	2234	1621231	0.13779652621989094
G001291445	2887	6210247	0.046487683984228
G001292585	1602	14351118	0.01116289337179166
G001292705	246	4060067	0.006059013311849287
G001293125	1811	1860551	0.09733675669196921
G001293525	1510	6146583	0.024566494912701905
G001294205	224	4929691	0.0045438953475988655
G001294445	6629	3736025	0.17743457284145583
G001294465	150	3305306	0.004538157737891742
G001294535	604	5080919	0.011887613244769302
G001294685	774	2686152	0.028814452793438344
G001295265	452	4863364	0.00929397840671601
G001295365	8641	3873116	0.22310201914943933
G001295775	618	3859117	0.016014026006467282
G001295795	306	4233748	0.007227638489584171
G001295845	4736	6165566	0.07681371020924925
G001295865	1146	4845074	0.02365288951211065
G001295905	440	5106982	0.008615655978423264
G001295935	522	3454163	0.015112199395338321
G001296025	336	3254317	0.010324747097470837
G001296055	1043	4270072	0.02442581764429265
G001297025	11286	2043476	0.5522942280702098
G001297765	841	4603345	0.01826932372003402
G001297905	3414	2013968	0.1695160995606683
G001298135	1725	3583250	0.048140654433824044
G001298265	246	5604025	0.004389702044512649
G001298445	302	7094556	0.00425678506167264
G001298465	1803	1840041	0.09798694702998466
G001298575	803	10674447	0.0075226379408694435
G001298675	1184	4193948	0.028231155941847632
G001299455	1622	1762259	0.092040954252468
G001299475	1664	1920374	0.08664978801004387
G001302225	302	2772540	0.01089253897148463
G001302565	1954	3918444	0.049866732815372634
G001302585	304	11759770	0.0025850845722322803
G001303875	151	4345834	0.003474591988557317
G001304875	24231	3457715	0.7007807179018514
G001305055	1737	3294909	0.05271769265858329
G001305115	38805	2999430	1.2937458117042238
G001305135	72497	3115781	2.326768152190414
G001305295	873	4569908	0.019103229211616512
G001305515	3026	6485083	0.04666092939751118
G001305965	592	3771952	0.01569479145015631
G001306095	151	3676855	0.004106770596066476
G001306115	151	4339210	0.0034798961101214273
G001306415	588	3884102	0.015138634361301532
G001306455	322	4474619	0.007196143403494241
G001306995	1967	3617506	0.05437447788614587
G001307035	156	3639359	0.004286469128217359
G001307195	6631	3054269	0.21710595890538786
G001307545	620	6254616	0.009912678891877615
G001307855	829	3555025	0.02331910464764664
G001308005	2687	2574672	0.10436280815575733
G001308105	625	8252064	0.0075738627330083725
G001308145	53705	2577851	2.0833244434996434
G001310255	11343	3475610	0.3263599770975455
G001310275	151	7201096	0.0020969030269836703
G001310395	1149	3176343	0.03617367519817601
G001310555	1162	5364712	0.02166006301922638
G001310595	913	4330748	0.021081808500517694
G001310615	1077	4051708	0.026581382468825493
G001310795	1692	3034452	0.05575965610924147
G001310955	291	4719961	0.00616530517942839
G001311035	55275	3216700	1.7183759753784933
G001311075	2650	3456994	0.07665619321294743
G001311175	1534	2532340	0.0605763838978968
G001311195	1332	2545316	0.05233141975298941
G001311215	599	1355617	0.04418652170930285
G001311255	1843	2252542	0.08181867419120266
G001311355	1893	3106521	0.06093633360276657
G001311375	1625	1593919	0.10194997361848376
G001311645	2654	1816212	0.1461283154169227
G001311725	2835	1579606	0.17947513493871256
G001311785	3278	2422069	0.13533883634198696
G001311885	394	2582634	0.01525574278043269
G001311905	310	2234209	0.013875156710943337
G001311925	1356	4064857	0.03335910709774046
G001312305	1324	6745571	0.019627693489550402
G001312505	90268	3260329	2.7686776395879065
G001312845	2403	3564499	0.06741480359511955
G001312865	1377	2062875	0.0667514997273223
G001312925	787	5916454	0.013301886569218657
G001313025	975	1818439	0.05361741581653276
G001313045	158	2211160	0.0071455706506991816
G001313085	620	3841019	0.016141549937659774
G001313185	1476	2745147	0.05376761244479804
G001313205	1320	2595830	0.050850787609358086
G001313225	1634	2651120	0.06163432813301548
G001313525	318	2221386	0.014315386880082976
G001313845	163	3426915	0.0047564646336427955
G001314225	1714	4828005	0.035501205984666544
G001314305	711	4138297	0.0171809804854509
G001314325	9846	5748663	0.1712746076783419
G001314945	3358	1614522	0.20798725567071863
G001314975	96875	6487685	1.4932136809971508
G001314995	19820	6472489	0.30621913764550235
G001315665	162	7144418	0.002267504504915586
G001316435	778	2262901	0.034380646789232056
G001317355	924	4511912	0.02047912281977131
G001318345	12934	7084828	0.18255912493570767
G001318405	13006	2320599	0.5604587436261069
G001321835	652	1730405	0.037679040455847045
G001321855	229	662206	0.03458138404061576
G001340935	202318	1850627	10.932402909932689
G001368755	2271	1951848	0.1163512732548846
G001368815	1274	2925470	0.043548558009482236
G001373415	3163	4571448	0.0691903309410935
G001375495	1627	2633597	0.06177862444405883
G001375515	2612	2784937	0.09379027245499628
G001375555	2111	3755899	0.056204919248361046
G001375595	28411	3328670	0.8535240801881833
G001375675	9034	2849587	0.3170283974484724
G001398415	27514	2784185	0.9882245612270737
G001399675	904	5046344	0.01791395909593163
G001401795	154	4720173	0.0032625922821049144
G001402935	1924	1737296	0.11074681574124387
G001403595	5150	4261727	0.12084302912880153
G001403615	8263	5503458	0.1501419652880062
G001403635	24872	3733166	0.6662441477287643
G001403775	1076	2232320	0.0482009747706422
G001403875	14399	5924327	0.2430487040975287
G001404335	78568	5548250	1.4160861532915785
G001404455	85289	3732844	2.284826261156373
G001404695	14535	2189420	0.6638744507677832
G001404895	5487	2457863	0.22324271124956924
G001405015	35464	3450684	1.0277382687026688
G001405375	20542	2235637	0.9188432648055118
G001405615	77512	3568578	2.1720696591191224
G001406335	193991	3880152	4.999572181708346
G001406515	13011	3683010	0.3532708301090684
G001406535	43029	2663550	1.6154755870924142
G001406595	53191	2613179	2.035490106112134
G001406695	86980	4284153	2.0302729617733073
G001407835	695	1832395	0.037928503406743634
G001408335	3295	3003544	0.1097037366524346
G001411495	33683	8606005	0.391389500703288
G001412105	322	2413933	0.013339226896521153
G001412125	1019	3650117	0.027916913348257053
G001412215	617	4895709	0.012602873250840686
G001412545	150	1899676	0.007896083332105053
G001412575	2044	2948795	0.06931644960059956
G001412595	24105	6216191	0.38777765998502944
G001412655	5733	6147290	0.09326060751973635
G001413925	151	3260697	0.004630911734515657
G001413955	515	4132299	0.012462796133580846
G001414325	45478	3610745	1.2595184650259157
G001417715	606	3526882	0.017182315711157903
G001417815	2815	2695326	0.10444005660168751
G001417955	548	7559835	0.007248835457387628
G001418005	315	4374500	0.007200822951194422
G001418245	1081	2260499	0.047821299633399525
G001418255	536	3203868	0.016729777880986358
G001418335	151	9266452	0.0016295341517983367
G001418465	256	9797777	0.0026128375855053653
G001418495	152	5557837	0.0027348768954541126
G001418575	331	8261443	0.004006563986460961
G001418795	151	3113122	0.004850436314413634
G001419695	365	6438055	0.0056694141320631775
G001419745	152	8758759	0.0017354056664876838
G001420315	256	5462845	0.004686202885126706
G001420595	13189	5315823	0.2481083361880183
G001420645	459	3968622	0.01156572734818282
G001420695	5053	6279395	0.0804695356797908
G001420715	12023	5298052	0.2269324649890186
G001420855	23910	6228062	0.38390754619976486
G001420995	453	7205974	0.00628645065885611
G001421015	14084	5517219	0.2552735354532782
G001421185	14373	2124646	0.6764891657245489
G001421285	4877	3765951	0.12950248157769445
G001421325	1502	3716155	0.04041812034212782
G001421505	6339	3204203	0.19783390752708238
G001421515	1060	5680800	0.01865934375440079
G001421565	555	4428109	0.01253356681147641
G001421665	3568	4822787	0.07398211863804062
G001421705	1615	4484163	0.03601563993101945
G001421785	6190	3231672	0.19154171586720434
G001421805	12575	3943935	0.31884399717540984
G001421995	7111	3733337	0.19047302721399115
G001422145	44345	3424034	1.295109803232094
G001422205	1050	3926690	0.02674007879409885
G001422215	3807	5005906	0.07605016953973966
G001422375	3101	4645672	0.06675030006423183
G001422405	840	6530851	0.012862029772230294
G001422445	1626	6736449	0.024137345951850894
G001422605	1842	5116039	0.036004416698152616
G001423045	9484	4022130	0.23579546160865014
G001423105	1210	3453854	0.03503332798664912
G001423135	801	3953953	0.020258207419258652
G001423185	5387	3961804	0.13597341009297784
G001423245	569	4415833	0.012885451057592078
G001423365	1128	3571576	0.03158269626629813
G001423425	32423	5009319	0.6472536486496469
G001423695	306	4157873	0.007359532145402229
G001423765	7737	3600349	0.21489583370945425
G001423845	5682	3871124	0.1467790750180051
G001423865	915	6463454	0.014156517552379889
G001423885	1872	4105683	0.045595336999958345
G001423945	682	4573376	0.014912397318742217
G001423985	704	3801680	0.018518128827255318
G001424025	220	3127590	0.007034170079837831
G001424105	3673	4318773	0.08504730394489361
G001424145	159	3940235	0.004035292311245395
G001424165	4700	5387895	0.08723258341151786
G001424265	1645	4718457	0.0348630918963551
G001424305	508	4753881	0.010686005812934737
G001424385	2193	3580996	0.061239945534705985
G001424455	5632	4368959	0.12890942670782674
G001424485	302	4765166	0.0063376595904528835
G001424525	159	4457398	0.003567103498498451
G001424545	546	4585962	0.01190589891499319
G001424565	1059	4356085	0.024310820381144998
G001424585	155	3354064	0.004621259463146798
G001424665	453	2940482	0.015405637579145188
G001424755	1349	3814957	0.035360817959416056
G001424785	686	6513807	0.010531475679276342
G001424795	1022	5240625	0.01950149075730471
G001424905	440	3406716	0.012915664234999336
G001424985	373	5345800	0.0069774402334543
G001425085	544	3867479	0.014066010442461354
G001425325	539	3611306	0.014925348336585157
G001425405	4831	3462773	0.13951246587633667
G001425465	492	5577900	0.00882052385306298
G001425665	345	2632363	0.013106095170005048
G001425785	861	6866517	0.012539108255320711
G001425835	3879	4799052	0.08082846362156526
G001425865	1819	5274800	0.03448471979980284
G001425945	374	3425971	0.010916613129533204
G001426185	2501	4533693	0.0551647409738595
G001426195	6809	3912781	0.1740194506158152
G001426225	407	4351223	0.009353692053935181
G001426345	604	3919426	0.015410419791061242
G001426375	755	8120212	0.009297786806551356
G001426485	1177	3707926	0.03174281255882669
G001426545	320	6501625	0.004921846461461558
G001426665	307	6311431	0.004864190070365976
G001426755	160	3575754	0.004474580745767186
G001426925	449	2911397	0.015422149572868284
G001426945	727	4741103	0.01533398451794867
G001426965	151	3750558	0.004026067587809601
G001427085	1660	4801299	0.03457397675087513
G001427145	321	3460459	0.009276226072899579
G001427525	450	4022621	0.011186736210048126
G001427625	5523	5805323	0.09513682528948002
G001427705	880	5812903	0.01513873532725387
G001427825	374	2789853	0.013405724244252296
G001427865	355	3692540	0.009613978453855612
G001427875	679	4397706	0.015439867967526706
G001427925	302	4984612	0.0060586460892041345
G001428025	163	3974521	0.004101123129051274
G001428125	1715	3846079	0.04459086773828619
G001428255	357	4827863	0.007394576026701669
G001428305	151	3638020	0.004150609397419475
G001428365	670	3540593	0.018923383738260795
G001428435	702	3422625	0.02051057302509039
G001428485	449	3347801	0.013411788813014872
G001428505	297	4939428	0.00601284197279523
G001428545	3807	6149547	0.06190699900334122
G001428565	167	5015177	0.0033298924444740436
G001428645	1922	6757211	0.028443687787757407
G001428745	1232	4067734	0.030287132836119567
G001428765	163	5139391	0.0031715820026147067
G001428805	675	3919167	0.017223047652728245
G001428865	3044	4212602	0.0722593779331634
G001428895	4771	6672737	0.0714998957699067
G001429025	151	4579026	0.0032976445209090314
G001429255	2977	4247674	0.07008541615952636
G001429315	302	4415735	0.006839178528602826
G001429395	855	5691608	0.015022116772623835
G001429505	302	6609969	0.004568856525650877
G001429555	4158	4386741	0.09478562787271917
G001429625	159	4407882	0.003607174602223925
G001429685	3124	4469818	0.0698909888501053
G001429825	3653	5804087	0.0629384087454237
G001430825	302	3569807	0.008459841106255885
G001431195	1551	5004789	0.030990317473923473
G001431365	151	3776682	0.003998218542095946
G001431405	485	3554318	0.013645374443142115
G001431485	302	3376072	0.008945306853645302
G001431505	400	3287319	0.01216797031258603
G001431525	798	3031044	0.026327562384445752
G001431535	11968	3970674	0.30140978584492206
G001431645	331	3925955	0.008431069637833343
G001431705	666	1995778	0.03337044500941487
G001431725	657	4757486	0.013809814679433633
G001432245	82631	2822193	2.9279003951891314
G001432305	2149	3632723	0.059156726235388715
G001433395	3467	6989698	0.04960157076886584
G001433765	2251	2709016	0.08309290162922625
G001433995	1317	2594149	0.05076809389129151
G001434065	2302	1911073	0.12045589048665331
G001434225	1575	2499381	0.06301560266321941
G001434255	891	3263539	0.02730165014115045
G001434275	940	2338451	0.04019754957448328
G001434295	1611	2374424	0.06784803388105916
G001434315	2344	1832849	0.1278883312264131
G001434335	8007	2080330	0.3848908586618469
G001434365	1510	1849761	0.08163216761516759
G001434395	2223	2816765	0.07892032171657913
G001434405	2166	2092241	0.1035253586943378
G001434475	1910	2652915	0.071996275794739
G001434535	3361	1881326	0.178650590062541
G001434555	4360	1548966	0.28147809571029964
G001434575	2437	3136912	0.07768786628378481
G001434665	1462	2174857	0.06722281051121982
G001434695	2686	1590863	0.16883917722644878
G001434705	2013	2280917	0.08825397855336253
G001434745	1284	2337225	0.054936944453358144
G001434815	2712	2056218	0.13189263006159851
G001434835	1099	2918899	0.037651182860386746
G001434845	1883	2300729	0.08184362434689178
G001434895	1793	2752538	0.06513988181089597
G001434915	2030	2234118	0.0908635980731546
G001434935	2348	2689665	0.08729711692720096
G001435035	3506	3132560	0.11192124013586333
G001435065	2297	2123754	0.10815753613648285
G001435095	1291	2749917	0.04694687148739399
G001435155	1506	2543186	0.059217060804832994
G001435195	2657	2640732	0.10061604130975806
G001435235	2389	2605969	0.09167415268562289
G001435295	158	3515018	0.004494998318643034
G001435325	46939	2010875	2.3342574749797973
G001435345	1662	1668967	0.0995825561559935
G001435445	1271	2747116	0.04626670297140711
G001435475	1612	2243657	0.07184698908968706
G001435585	1700	3311179	0.051341229211709784
G001435695	5172	1542392	0.33532331599230286
G001435835	2837	1900008	0.1493151607782704
G001435935	1885	2009492	0.09380480240777271
G001435995	1231	1480655	0.08313888110329551
G001436045	903	1734078	0.05207378214820786
G001436095	2020	1807788	0.11173876582873657
G001436115	2192	1930062	0.11357148112340432
G001436135	1594	2061116	0.07733674378346488
G001436215	1948	2059478	0.09458707497725151
G001436225	1765	2445424	0.07217562271409783
G001436255	1683	2856564	0.05891693657134935
G001436275	2334	2118473	0.11017369586489893
G001436295	1509	2560621	0.05893101712436163
G001436315	8435	1680986	0.5017888310789025
G001436395	1977	2057684	0.09607889258020183
G001436415	1636	1835574	0.08912743370738527
G001436455	4824	1612587	0.29914665069233476
G001436475	1907	2010764	0.09483957341587576
G001436505	681	2271430	0.029981113219425648
G001436555	1577	1566949	0.10064143759624594
G001436575	10181	1908334	0.5335019970298701
G001436595	1809	3479770	0.05198619448986571
G001436605	2099	1289726	0.16274774642055756
G001436645	808	1349586	0.05987021205021392
G001436705	1746	2459849	0.07097996665648988
G001436735	1934	1919426	0.10075928949592222
G001436755	1819	2408426	0.07552650569292974
G001436775	2871	1587516	0.1808485709750327
G001436835	2347	1902073	0.12339168896251615
G001436895	4054	2219084	0.18268799198227736
G001437015	1703	1720721	0.09897014100484622
G001437055	728	1646343	0.04421921798798913
G001437075	1252	1838873	0.06808518043388533
G001437125	2272	2365923	0.09603017511558914
G001437205	1484	2087589	0.07108678959316225
G001437235	6569	2128633	0.3086018115851817
G001437355	1584	1537313	0.10303692221427907
G001437405	1684	2262206	0.07444061239338946
G001437425	1507	1769099	0.08518460527081866
G001437435	2059	2071467	0.0993981559928302
G001437585	522	2057368	0.025372223151132904
G001437605	2175	1766801	0.12310384700936891
G001437765	190	1760505	0.010792357874587122
G001437855	152	1132861	0.013417356586553866
G001438005	176	1610919	0.010925440695652607
G001438125	151	1918111	0.007872328556585099
G001438395	152	1086157	0.013994293642631776
G001438585	152	1474166	0.010310914781646028
G001438655	1318	2038820	0.06464523596982567
G001438695	557	1485737	0.03748981145384412
G001438705	1257	1334838	0.09416873058753197
G001438725	2216	2117216	0.10466574973928026
G001438785	1660	1398311	0.11871464931621077
G001438805	1157	2700124	0.04284988393125649
G001438845	1973	2991618	0.06595093357507543
G001439135	160	2849325	0.005615365042597808
G001439225	152	1226492	0.012393069013087732
G001439585	10545	3664835	0.2877346456252464
G001439625	2305	4901132	0.04702995144795121
G001439635	2132	4787486	0.04453276730208715
G001439915	1504	4838944	0.031081161509618625
G001439965	932	5311261	0.017547621930084023
G001440405	13616	8850078	0.15385175136309534
G001440465	477	3881947	0.012287648440331617
G001440475	18437	8819971	0.20903696848889866
G001440545	424	2420399	0.01751777289612167
G001441165	12503	3651382	0.34241829531941603
G001441535	958	2902427	0.03300685943177899
G001442535	453	5765176	0.007857522476330299
G001442615	151	6132419	0.0024623235953055394
G001442625	963	6519253	0.014771631044231603
G001442855	151	2423975	0.006229437184789448
G001442925	151	2593027	0.00582330997710398
G001442935	155	2087745	0.007424278348169915
G001443455	192	2178175	0.00881471874390258
G001443605	466	4812386	0.0096833462652414
G001444405	151	4869013	0.003101244543812062
G001444425	151	3345119	0.004514039709798067
G001444445	3411	2861432	0.11920604788092116
G001446935	762	4523045	0.01684705767906355
G001447195	7905	4605359	0.17164785633432703
G001449105	302	5325357	0.005670981306980922
G001449115	164	5346062	0.003067678601557558
G001450355	1860	6759320	0.027517560938082528
G001454945	62324	3376475	1.8458303408140146
G001455205	204	3307820	0.006167203777714628
G001456025	735	12703659	0.005785734645427747
G001456065	37078	4627914	0.8011816987091809
G001456215	2435127	2709797	89.86381636705629
G001456895	652	3253007	0.020042994066720422
G001457015	1827	3615504	0.050532373909695574
G001457415	900	5263895	0.017097605480352475
G001457455	4670	2463666	0.18955491531725485
G001457475	16546	6813182	0.24285275220887978
G001457795	1282	1818951	0.07048018335843022
G001457815	6451	3716954	0.17355608920637705
G001457875	651	2458430	0.026480314672372208
G001458115	1325	4207466	0.031491638910451085
G001458315	161	3592695	0.004481315558376093
G001458375	317	4460022	0.0071075882585332545
G001458475	7444	2140065	0.3478399020590496
G001458535	854	2230028	0.038295483285411665
G001458575	151	2153028	0.007013378367582772
G001458595	6735	4711164	0.14295830075115196
G001460935	151	2149384	0.007025268635106617
G001461035	94690	3664805	2.583766394119196
G001461825	1981	4034795	0.04909790955922172
G001462175	152	2993179	0.0050782128299042585
G001462305	4013	3258077	0.12317081517717353
G001462315	328	3605932	0.00909612272222549
G001463885	371	4188168	0.008858288397218068
G001463995	701	2857679	0.02453039687102715
G001465275	8679	5375858	0.16144399647460925
G001465835	13962	3485600	0.400562313518476
G001465855	821	2346032	0.034995260081703915
G001466305	1780	2541311	0.07004258825464495
G001467025	251	3751458	0.006690731976740777
G001467505	251	3738715	0.0067135366028167436
G001467765	251	3086699	0.008131664279542644
G001468085	251	3651847	0.006873234283911674
G001468165	251	3314214	0.007573439735635659
G001468395	9102	4309540	0.21120583635376397
G001468785	4725	5367003	0.08803796085077649
G001469005	151	3500141	0.004314111917205621
G001469845	16777	4041119	0.4151572868801933
G001471555	152892	2602612	5.874559865243071
G001475745	3879	3373085	0.11499858438195301
G001475935	604	5015986	0.012041500913280061
G001476195	27727	2299901	1.2055736312128218
G001476695	880	3554213	0.02475934897542719
G001476815	1694	5552012	0.030511461430558866
G001477055	728	2798080	0.026017840805123513
G001477625	2673	5169161	0.05171051936668252
G001481375	76948	3953665	1.946244813356721
G001481655	828	4457768	0.01857431790977009
G001481675	213	2337529	0.009112186415655164
G001481715	151	2337508	0.006459870939479137
G001481755	151	2335773	0.0064646692979155075
G001482365	2732	3638422	0.07508749672248025
G001482385	159	5913820	0.002688617509494709
G001483135	528	4804861	0.010988871478280017
G001483385	2481	2918253	0.08501661781894852
G001483765	154	2925335	0.0052643543389047755
G001483865	2258	5681722	0.039741472743650606
G001483965	21811	2614421	0.834257374768639
G001484065	2980	5669721	0.05255990550505043
G001484605	2201	5056171	0.043530964439296056
G001484935	65149	4081489	1.5962066784940494
G001484965	1078	3983901	0.027058905329223792
G001484985	1306	3399992	0.03841185508671785
G001485185	2781	2480293	0.11212384988386452
G001485215	658	6386390	0.010303160314355998
G001485415	6965	4242042	0.1641897935003944
G001485475	631	2428085	0.025987558096195153
G001485495	302	5433534	0.005558076934827315
G001485645	155	1608017	0.009639201575605234
G001486165	20738	2807137	0.7387598111527867
G001486445	14284	2090931	0.683140667960827
G001486665	79856	3829865	2.085086550048109
G001487105	59970	3069965	1.9534424659564522
G001487125	809	3397143	0.023814128519170374
G001493195	151	1617276	0.00933668712081302
G001493375	286	5887000	0.004858162051978937
G001494595	306	5732170	0.005338292479113494
G001494635	354	2469865	0.014332767175533886
G001499615	818	3969929	0.020604902505813077
G001499675	623	2843976	0.021905951386368944
G001499755	3895	4639735	0.08394876000461234
G001499915	334	5204527	0.006417490004375037
G001500315	13933	2202768	0.6325223536931714
G001506075	290	4762089	0.0060897643870158665
G001507325	303	4036921	0.007505720324970442
